relation_type,source_id,target_id,weight,source_book,page,evidence
AFFECTS_PARAMETER,E41703,E48743,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41703,E49067,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41703,E49323,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41703,E53593,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41703,E53596,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41703,E53602,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41703,E53607,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41703,E54351,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41703,E54359,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41704,E48743,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41704,E49067,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41704,E49323,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41704,E53593,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41704,E53596,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41704,E53602,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41704,E53607,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41704,E54351,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41704,E54359,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41706,E48743,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41706,E49067,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41706,E49323,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41706,E53593,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41706,E53596,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41706,E53602,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41706,E53607,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41706,E54351,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41706,E54359,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41709,E48743,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41709,E49067,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41709,E49323,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41709,E53593,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41709,E53596,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41709,E53602,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41709,E53607,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41709,E54351,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41709,E54359,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41711,E48743,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41711,E49067,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41711,E49323,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41711,E53593,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41711,E53596,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41711,E53602,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41711,E53607,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41711,E54351,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41711,E54359,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41712,E48743,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41712,E49067,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41712,E49323,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41712,E53593,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41712,E53596,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41712,E53602,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41712,E53607,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
AFFECTS_PARAMETER,E41712,E54351,1,船舶液压系统故障诊断与维修技术 (郑士君编著),95,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数检查时次数维护保养基础修理(更换)基准备注/期间停止液压系统1)工作油油量按油面计量1/月0要在规定的油位范围之内在低温时测量在油液中间层测量温度计或恒温装置1/月0在60°C以下计数法或称重法1/6月0按工作油污染规格表联轴器分解检查1/年无异常声音、不能松动检修至泵轴与原动机轴同心效率用量桶、流量计或液动机测量1/年按性能规格表
